sma_window,atr_window,atr_multiplier,alt_lookback,cagr,max_dd,trades,win_rate
50,10,0.5,21,0.256,-0.255,42,0.595
35,14,0.05,126,0.249,-0.32,85,0.553
35,5,0.05,126,0.248,-0.32,87,0.563
35,3,0.05,126,0.247,-0.32,87,0.563
35,10,0.05,126,0.247,-0.32,85,0.553
35,7,0.05,126,0.247,-0.32,87,0.563
50,20,0.45,21,0.247,-0.255,38,0.658
50,14,0.4,21,0.247,-0.255,48,0.562
35,20,0.05,126,0.247,-0.32,85,0.553
60,14,0.45,21,0.244,-0.274,36,0.722
60,5,0.45,21,0.241,-0.279,34,0.647
60,3,0.4,21,0.24,-0.279,36,0.694
60,20,0.45,21,0.239,-0.274,34,0.735
60,3,0.45,21,0.239,-0.274,34,0.676
60,10,0.45,21,0.239,-0.274,36,0.694
60,5,0.5,21,0.239,-0.274,32,0.688
60,7,0.45,21,0.238,-0.279,36,0.667
60,14,0.4,21,0.237,-0.298,38,0.658
60,10,0.4,21,0.237,-0.298,38,0.658
50,14,0.45,21,0.237,-0.255,46,0.609
60,7,0.5,21,0.237,-0.274,32,0.688
60,3,0.5,21,0.235,-0.274,34,0.676
60,20,0.4,21,0.234,-0.298,38,0.658
60,10,0.5,21,0.234,-0.274,34,0.676
60,14,0.5,21,0.233,-0.274,36,0.694
60,20,0.5,21,0.233,-0.274,34,0.735
50,14,0.5,21,0.233,-0.255,38,0.658
50,3,0.45,21,0.233,-0.255,40,0.575
35,7,0.1,126,0.232,-0.32,81,0.556
50,10,0.45,21,0.232,-0.255,48,0.583
60,10,0.35,21,0.231,-0.298,40,0.625
50,3,0.4,21,0.23,-0.263,46,0.565
50,5,0.45,21,0.23,-0.255,46,0.587
60,7,0.4,21,0.23,-0.298,40,0.625
50,3,0.5,21,0.229,-0.255,40,0.575
35,3,0.1,126,0.229,-0.32,81,0.543
50,20,0.5,21,0.229,-0.255,36,0.667
50,7,0.45,21,0.229,-0.255,46,0.565
60,7,0.35,21,0.228,-0.298,42,0.571
50,7,0.5,21,0.228,-0.255,44,0.568
10,5,0.5,63,0.225,-0.379,115,0.53
50,5,0.5,21,0.225,-0.255,40,0.6
60,5,0.35,21,0.224,-0.298,42,0.571
10,5,0.45,63,0.223,-0.379,125,0.528
35,3,0.3,63,0.223,-0.296,65,0.585
10,3,0.45,63,0.222,-0.379,119,0.529
60,3,0.35,21,0.222,-0.298,42,0.571
35,14,0.45,63,0.222,-0.296,55,0.636
50,20,0.45,126,0.222,-0.31,38,0.553
10,7,0.5,63,0.221,-0.355,114,0.535
10,3,0.5,63,0.221,-0.342,112,0.554
60,5,0.4,21,0.22,-0.298,40,0.575
60,5,0.3,21,0.22,-0.298,44,0.545
75,3,0.5,21,0.219,-0.233,28,0.643
60,14,0.35,21,0.217,-0.298,42,0.595
35,3,0.2,63,0.217,-0.292,73,0.534
60,10,0.15,21,0.217,-0.292,60,0.55
25,14,0.2,63,0.216,-0.348,82,0.5
30,14,0.3,63,0.216,-0.309,72,0.542
60,20,0.15,21,0.216,-0.292,60,0.55
35,5,0.2,63,0.216,-0.292,73,0.534
75,7,0.5,21,0.216,-0.239,31,0.645
75,14,0.45,21,0.216,-0.25,33,0.697
60,7,0.1,21,0.216,-0.292,66,0.53
35,14,0.2,63,0.215,-0.292,69,0.551
60,14,0.25,21,0.215,-0.298,52,0.5
75,14,0.4,21,0.215,-0.25,35,0.686
10,10,0.45,63,0.215,-0.379,118,0.525
60,14,0.15,21,0.215,-0.298,60,0.533
25,7,0.2,63,0.215,-0.348,82,0.512
30,14,0.25,63,0.215,-0.32,74,0.527
75,5,0.5,21,0.215,-0.239,31,0.645
30,10,0.3,63,0.214,-0.295,72,0.542
30,10,0.25,63,0.214,-0.308,74,0.527
35,5,0.15,63,0.214,-0.292,73,0.534
40,14,0.05,63,0.214,-0.292,93,0.57
40,20,0.1,63,0.214,-0.292,91,0.549
40,10,0.05,63,0.214,-0.292,93,0.57
30,14,0.35,63,0.213,-0.304,68,0.559
10,10,0.5,63,0.213,-0.379,114,0.526
10,14,0.5,63,0.213,-0.379,107,0.533
60,10,0.1,21,0.213,-0.292,64,0.531
10,7,0.45,63,0.213,-0.379,120,0.525
35,5,0.3,63,0.213,-0.292,67,0.582
75,10,0.4,21,0.213,-0.25,33,0.667
60,14,0.45,126,0.213,-0.323,36,0.667
40,14,0.35,63,0.213,-0.292,64,0.609
35,3,0.25,63,0.213,-0.292,73,0.548
35,5,0.25,63,0.212,-0.292,71,0.535
35,7,0.3,63,0.212,-0.296,63,0.571
60,5,0.15,21,0.212,-0.292,58,0.517
40,14,0.1,63,0.212,-0.292,91,0.549
40,7,0.1,63,0.212,-0.292,91,0.549
60,7,0.15,21,0.212,-0.292,58,0.517
25,10,0.2,63,0.212,-0.348,84,0.512
20,20,0.4,63,0.212,-0.403,74,0.554
35,10,0.4,63,0.212,-0.296,57,0.632
40,5,0.2,63,0.211,-0.292,75,0.56
60,10,0.45,126,0.211,-0.323,36,0.639
10,20,0.45,63,0.211,-0.375,114,0.526
35,5,0.1,126,0.211,-0.32,79,0.532
35,5,0.1,63,0.211,-0.292,81,0.543
20,14,0.4,63,0.211,-0.403,72,0.556
30,20,0.3,63,0.211,-0.32,70,0.514
30,7,0.3,63,0.211,-0.295,72,0.528
60,5,0.1,21,0.211,-0.292,64,0.531
40,20,0.05,63,0.211,-0.292,95,0.568
25,5,0.2,63,0.21,-0.348,86,0.5
35,3,0.15,63,0.21,-0.292,75,0.533
25,20,0.2,63,0.21,-0.373,84,0.512
30,5,0.5,63,0.21,-0.296,57,0.544
20,14,0.45,63,0.21,-0.403,71,0.563
40,5,0.15,63,0.21,-0.292,83,0.542
60,7,0.2,21,0.21,-0.298,58,0.5
20,7,0.5,63,0.21,-0.403,70,0.529
20,10,0.5,63,0.21,-0.403,71,0.549
60,3,0.1,21,0.21,-0.292,66,0.53
50,20,0.5,126,0.21,-0.31,36,0.583
35,7,0.1,63,0.21,-0.292,83,0.554
60,20,0.35,21,0.21,-0.298,44,0.568
35,10,0.25,63,0.21,-0.3,69,0.551
35,14,0.05,63,0.21,-0.308,87,0.54
20,10,0.45,63,0.209,-0.403,72,0.542
60,5,0.2,21,0.209,-0.298,54,0.519
60,5,0.05,21,0.209,-0.292,70,0.514
50,14,0.5,126,0.209,-0.31,38,0.553
60,3,0.3,21,0.209,-0.298,46,0.522
20,20,0.45,63,0.209,-0.403,71,0.563
25,14,0.25,63,0.209,-0.373,80,0.525
35,10,0.3,63,0.209,-0.296,63,0.571
40,5,0.05,63,0.209,-0.292,93,0.559
40,3,0.05,63,0.209,-0.292,93,0.559
40,7,0.05,63,0.209,-0.292,93,0.559
35,20,0.05,63,0.208,-0.308,87,0.54
35,14,0.1,63,0.208,-0.292,81,0.543
60,10,0.3,21,0.208,-0.298,46,0.522
40,10,0.1,63,0.208,-0.292,91,0.549
60,14,0.1,21,0.208,-0.292,64,0.531
20,7,0.45,63,0.208,-0.403,72,0.556
60,20,0.1,21,0.208,-0.292,64,0.531
30,3,0.45,63,0.208,-0.296,57,0.526
30,20,0.4,63,0.208,-0.296,62,0.581
35,10,0.2,63,0.208,-0.292,71,0.521
10,7,0.35,63,0.207,-0.389,133,0.526
60,20,0.3,21,0.207,-0.298,46,0.522
15,5,0.5,63,0.207,-0.382,82,0.549
50,3,0.45,126,0.207,-0.31,40,0.5
60,3,0.05,21,0.207,-0.292,70,0.514
60,20,0.45,126,0.207,-0.323,34,0.676
35,10,0.1,63,0.207,-0.292,83,0.542
20,5,0.45,63,0.207,-0.403,72,0.528
30,14,0.4,63,0.207,-0.296,60,0.55
20,14,0.5,63,0.207,-0.403,71,0.563
75,10,0.35,21,0.207,-0.25,35,0.657
75,20,0.4,21,0.207,-0.25,35,0.657
35,3,0.1,63,0.207,-0.292,83,0.542
30,20,0.25,63,0.207,-0.32,78,0.5
30,3,0.35,63,0.207,-0.295,68,0.515
15,3,0.45,63,0.207,-0.339,87,0.529
60,14,0.4,126,0.207,-0.339,38,0.632
40,20,0.3,63,0.207,-0.292,67,0.567
60,10,0.4,126,0.207,-0.339,38,0.632
60,10,0.25,21,0.207,-0.298,52,0.5
60,14,0.3,21,0.207,-0.298,46,0.522
60,20,0.05,21,0.207,-0.292,68,0.5
60,10,0.05,21,0.207,-0.292,70,0.514
60,14,0.05,21,0.207,-0.292,70,0.514
75,14,0.3,21,0.207,-0.25,35,0.657
40,20,0.15,63,0.207,-0.292,79,0.57
60,7,0.05,21,0.207,-0.292,70,0.514
35,7,0.25,63,0.206,-0.292,71,0.535
75,20,0.35,21,0.206,-0.25,35,0.657
35,5,0.05,63,0.206,-0.308,89,0.551
35,10,0.45,63,0.206,-0.296,55,0.582
75,20,0.45,21,0.206,-0.25,31,0.71
75,14,0.35,21,0.206,-0.25,35,0.657
40,10,0.2,63,0.206,-0.292,75,0.547
35,20,0.2,63,0.206,-0.292,69,0.551
35,20,0.15,63,0.206,-0.292,77,0.545
50,3,0.5,126,0.206,-0.31,40,0.5
10,3,0.35,63,0.206,-0.389,131,0.527
50,14,0.4,126,0.206,-0.31,48,0.479
75,20,0.5,21,0.206,-0.25,31,0.71
20,20,0.5,63,0.205,-0.403,69,0.551
30,5,0.35,63,0.205,-0.295,68,0.5
40,14,0.3,63,0.205,-0.292,67,0.582
35,14,0.4,63,0.205,-0.296,59,0.627
35,7,0.2,63,0.205,-0.292,71,0.521
35,14,0.15,63,0.205,-0.292,75,0.533
35,10,0.35,63,0.205,-0.296,59,0.61
35,7,0.05,63,0.205,-0.308,89,0.551
30,10,0.35,63,0.205,-0.295,68,0.544
25,10,0.25,63,0.205,-0.373,78,0.513
75,5,0.45,21,0.205,-0.239,31,0.613
30,7,0.35,63,0.205,-0.295,66,0.515
25,7,0.25,63,0.205,-0.373,78,0.513
25,20,0.25,63,0.205,-0.373,78,0.526
75,5,0.25,21,0.205,-0.25,39,0.667
35,7,0.15,63,0.205,-0.292,77,0.545
75,3,0.25,21,0.205,-0.25,39,0.667
75,3,0.45,21,0.205,-0.233,35,0.629
35,3,0.05,63,0.205,-0.308,89,0.551
25,20,0.5,63,0.204,-0.426,63,0.571
30,20,0.35,63,0.204,-0.304,68,0.574
35,10,0.05,63,0.204,-0.308,87,0.54
35,10,0.15,63,0.204,-0.292,77,0.545
35,20,0.4,63,0.204,-0.296,59,0.61
60,10,0.35,126,0.204,-0.339,40,0.625
10,14,0.35,63,0.204,-0.389,132,0.523
10,10,0.4,63,0.204,-0.376,124,0.524
35,14,0.25,63,0.204,-0.3,67,0.552
40,3,0.1,63,0.203,-0.292,87,0.552
60,14,0.2,21,0.203,-0.298,56,0.5
60,10,0.2,21,0.203,-0.298,56,0.5
75,14,0.2,21,0.203,-0.261,43,0.605
20,10,0.4,63,0.203,-0.403,74,0.568
25,20,0.45,63,0.203,-0.434,66,0.561
75,10,0.45,21,0.203,-0.239,33,0.636
25,3,0.2,63,0.203,-0.348,88,0.5
35,20,0.25,63,0.203,-0.3,67,0.567
40,7,0.15,63,0.203,-0.292,81,0.543
10,20,0.35,63,0.203,-0.389,133,0.519
60,7,0.45,126,0.203,-0.348,36,0.611
40,20,0.5,63,0.203,-0.301,44,0.614
15,3,0.5,63,0.202,-0.389,82,0.561
35,7,0.35,63,0.202,-0.296,61,0.574
35,5,0.1,21,0.202,-0.263,80,0.55
75,7,0.35,21,0.202,-0.233,37,0.622
20,3,0.5,63,0.202,-0.403,70,0.557
30,3,0.5,63,0.202,-0.296,51,0.569
25,14,0.45,63,0.202,-0.406,65,0.538
75,20,0.3,21,0.202,-0.25,37,0.649
60,20,0.4,126,0.202,-0.339,38,0.632
35,5,0.35,63,0.202,-0.296,61,0.574
40,3,0.2,63,0.202,-0.292,75,0.573
35,20,0.45,63,0.202,-0.296,57,0.596
50,14,0.45,126,0.202,-0.31,46,0.522
10,7,0.4,63,0.202,-0.392,130,0.523
60,3,0.4,126,0.201,-0.348,36,0.639
75,7,0.3,21,0.201,-0.25,39,0.641
15,20,0.35,63,0.201,-0.318,96,0.51
50,5,0.5,126,0.201,-0.31,40,0.525
75,7,0.05,42,0.201,-0.329,52,0.596
25,14,0.5,63,0.201,-0.426,64,0.562
35,7,0.1,21,0.201,-0.263,82,0.549
40,14,0.15,63,0.201,-0.292,77,0.545
75,5,0.05,42,0.201,-0.329,52,0.596
60,7,0.4,126,0.201,-0.339,40,0.625
35,20,0.1,63,0.201,-0.308,83,0.542
30,5,0.3,63,0.2,-0.309,70,0.514
75,14,0.05,42,0.2,-0.329,54,0.593
20,5,0.4,63,0.2,-0.403,76,0.539
25,3,0.3,63,0.2,-0.386,73,0.548
60,3,0.15,21,0.2,-0.298,62,0.484
10,5,0.35,63,0.2,-0.389,135,0.526
75,10,0.05,42,0.2,-0.329,54,0.593
75,3,0.05,42,0.2,-0.329,54,0.593
75,20,0.05,42,0.2,-0.329,54,0.593
25,3,0.25,63,0.199,-0.348,80,0.5
20,3,0.35,63,0.199,-0.404,76,0.526
30,7,0.25,63,0.199,-0.311,76,0.526
75,7,0.25,21,0.199,-0.261,39,0.667
30,10,0.4,63,0.199,-0.296,64,0.516
75,10,0.3,21,0.199,-0.25,37,0.622
30,20,0.45,63,0.199,-0.296,55,0.582
15,10,0.2,63,0.199,-0.375,121,0.521
40,20,0.2,63,0.199,-0.292,75,0.533
15,7,0.45,63,0.199,-0.338,87,0.54
75,3,0.3,21,0.199,-0.233,37,0.649
40,10,0.15,63,0.199,-0.292,79,0.544
60,7,0.35,126,0.199,-0.339,42,0.571
30,20,0.5,63,0.199,-0.296,53,0.585
10,20,0.4,63,0.199,-0.376,122,0.525
35,14,0.3,63,0.199,-0.296,63,0.571
35,3,0.1,21,0.199,-0.263,82,0.549
40,10,0.3,63,0.199,-0.292,69,0.565
40,14,0.2,63,0.199,-0.292,75,0.533
15,5,0.45,63,0.199,-0.339,90,0.533
35,10,0.5,63,0.199,-0.296,53,0.585
35,20,0.5,63,0.199,-0.296,53,0.585
75,3,0.4,21,0.199,-0.233,35,0.629
35,20,0.3,63,0.198,-0.296,63,0.587
60,20,0.15,126,0.198,-0.333,60,0.567
25,3,0.15,63,0.198,-0.407,94,0.5
30,20,0.2,63,0.198,-0.327,82,0.512
75,3,0.35,21,0.198,-0.233,35,0.629
40,3,0.15,63,0.198,-0.292,79,0.532
30,7,0.4,63,0.198,-0.295,66,0.53
75,7,0.4,21,0.198,-0.233,35,0.6
30,5,0.45,63,0.198,-0.296,63,0.508
30,3,0.4,63,0.198,-0.304,66,0.5
60,5,0.25,126,0.198,-0.339,48,0.583
75,5,0.35,21,0.198,-0.233,35,0.629
75,5,0.4,21,0.198,-0.233,35,0.629
10,3,0.4,63,0.198,-0.389,129,0.535
75,14,0.25,21,0.198,-0.25,37,0.649
30,5,0.4,63,0.198,-0.295,68,0.5
60,5,0.2,126,0.198,-0.339,54,0.556
30,14,0.2,63,0.197,-0.327,84,0.512
75,10,0.5,21,0.197,-0.239,31,0.645
75,5,0.3,21,0.197,-0.233,39,0.615
10,10,0.35,63,0.197,-0.389,135,0.511
75,14,0.5,21,0.197,-0.25,31,0.613
25,5,0.25,63,0.197,-0.378,80,0.512
75,10,0.25,21,0.197,-0.261,39,0.667
60,14,0.15,126,0.197,-0.339,60,0.55
40,5,0.1,63,0.197,-0.292,89,0.539
30,14,0.45,63,0.197,-0.296,57,0.596
60,10,0.15,126,0.197,-0.333,60,0.567
15,3,0.35,63,0.197,-0.318,94,0.532
25,20,0.4,63,0.196,-0.431,66,0.591
75,20,0.2,21,0.196,-0.261,45,0.578
35,14,0.35,63,0.196,-0.296,63,0.587
75,10,0.2,21,0.196,-0.261,41,0.634
15,10,0.3,63,0.196,-0.343,100,0.52
10,20,0.5,63,0.195,-0.379,106,0.528
60,14,0.35,126,0.195,-0.339,42,0.595
35,20,0.35,63,0.195,-0.296,61,0.59
35,14,0.5,63,0.195,-0.296,53,0.566
15,14,0.35,63,0.195,-0.318,97,0.505
75,7,0.45,21,0.195,-0.239,33,0.606
60,5,0.35,126,0.195,-0.339,42,0.571
15,20,0.2,63,0.195,-0.397,116,0.517
60,3,0.2,21,0.195,-0.298,58,0.5
25,3,0.35,63,0.195,-0.405,73,0.548
25,7,0.45,63,0.195,-0.406,64,0.562
60,3,0.25,21,0.195,-0.298,46,0.522
35,7,0.45,63,0.195,-0.296,55,0.564
50,10,0.5,126,0.194,-0.31,42,0.5
40,14,0.5,63,0.194,-0.301,48,0.583
10,14,0.4,63,0.194,-0.376,130,0.523
60,14,0.25,126,0.194,-0.339,52,0.538
35,7,0.4,63,0.194,-0.296,55,0.582
75,3,0.2,21,0.194,-0.261,41,0.659
40,7,0.2,63,0.194,-0.292,75,0.533
50,10,0.45,126,0.194,-0.31,48,0.5
15,20,0.4,63,0.194,-0.335,94,0.521
60,3,0.45,126,0.194,-0.323,34,0.618
60,5,0.3,126,0.194,-0.339,44,0.568
15,20,0.45,63,0.194,-0.338,87,0.54
20,3,0.45,63,0.193,-0.405,74,0.554
20,3,0.4,63,0.193,-0.403,74,0.541
60,5,0.25,21,0.193,-0.298,48,0.542
60,3,0.25,126,0.193,-0.339,46,0.543
60,10,0.1,126,0.193,-0.333,64,0.547
10,14,0.45,63,0.193,-0.376,114,0.518
40,20,0.35,63,0.193,-0.292,64,0.562
60,7,0.25,126,0.193,-0.339,48,0.562
60,3,0.35,126,0.193,-0.339,42,0.571
60,7,0.5,126,0.193,-0.323,32,0.625
60,5,0.5,126,0.192,-0.323,32,0.625
60,3,0.3,126,0.192,-0.339,46,0.565
20,7,0.4,63,0.192,-0.403,76,0.539
60,14,0.2,126,0.192,-0.339,56,0.536
15,3,0.25,63,0.192,-0.373,105,0.514
60,3,0.5,126,0.192,-0.323,34,0.618
40,10,0.25,63,0.192,-0.292,71,0.535
60,10,0.2,126,0.192,-0.339,56,0.536
60,7,0.15,126,0.192,-0.333,58,0.552
60,5,0.15,126,0.192,-0.333,58,0.552
25,5,0.45,63,0.192,-0.406,66,0.545
60,7,0.25,21,0.192,-0.298,48,0.542
60,7,0.1,126,0.192,-0.333,66,0.545
30,14,0.5,63,0.192,-0.296,57,0.579
60,7,0.3,126,0.192,-0.339,46,0.565
40,3,0.25,63,0.191,-0.292,71,0.563
20,5,0.5,63,0.191,-0.403,70,0.514
60,20,0.2,21,0.191,-0.298,56,0.536
50,3,0.4,126,0.191,-0.31,46,0.5
40,10,0.05,126,0.191,-0.32,91,0.582
35,3,0.35,63,0.191,-0.296,61,0.541
40,7,0.25,63,0.191,-0.292,73,0.534
40,14,0.25,63,0.191,-0.292,73,0.534
30,10,0.45,63,0.191,-0.296,57,0.579
40,14,0.05,126,0.191,-0.32,91,0.582
60,10,0.5,126,0.191,-0.323,34,0.618
60,7,0.2,126,0.191,-0.339,58,0.534
20,3,0.3,63,0.191,-0.384,78,0.5
40,20,0.4,63,0.19,-0.3,58,0.552
10,10,0.3,63,0.19,-0.412,138,0.522
35,5,0.4,63,0.19,-0.296,57,0.561
15,3,0.4,63,0.19,-0.339,92,0.533
75,10,0.15,42,0.19,-0.329,50,0.58
10,5,0.4,63,0.19,-0.389,131,0.519
75,7,0.15,42,0.19,-0.329,48,0.604
15,14,0.2,63,0.19,-0.397,123,0.528
75,20,0.15,42,0.19,-0.329,50,0.58
40,20,0.25,63,0.19,-0.292,73,0.534
60,7,0.3,21,0.19,-0.298,46,0.522
75,14,0.15,42,0.19,-0.329,50,0.58
40,14,0.4,63,0.189,-0.3,52,0.615
40,7,0.05,126,0.189,-0.32,91,0.582
60,20,0.25,21,0.189,-0.298,52,0.481
40,3,0.05,126,0.189,-0.32,91,0.582
60,20,0.2,126,0.189,-0.339,56,0.554
40,5,0.05,126,0.189,-0.32,91,0.582
40,20,0.1,126,0.189,-0.32,89,0.551
25,10,0.3,63,0.188,-0.424,73,0.521
30,10,0.5,63,0.188,-0.296,55,0.582
30,7,0.5,63,0.188,-0.296,57,0.544
60,14,0.1,126,0.188,-0.333,64,0.547
15,3,0.2,63,0.188,-0.373,117,0.513
75,5,0.15,42,0.188,-0.329,46,0.587
75,20,0.25,21,0.188,-0.261,41,0.61
35,5,0.45,63,0.188,-0.296,57,0.544
40,10,0.4,63,0.188,-0.292,55,0.618
15,5,0.4,63,0.188,-0.329,92,0.533
60,20,0.1,126,0.188,-0.333,64,0.547
60,5,0.45,126,0.188,-0.348,34,0.618
30,3,0.2,126,0.188,-0.322,80,0.525
60,20,0.05,126,0.187,-0.333,68,0.515
20,14,0.35,63,0.187,-0.403,78,0.551
75,3,0.5,42,0.187,-0.378,28,0.607
15,7,0.2,63,0.187,-0.375,121,0.512
35,3,0.2,126,0.187,-0.32,71,0.521
75,5,0.2,21,0.187,-0.261,41,0.585
50,7,0.45,126,0.187,-0.31,46,0.478
25,5,0.35,63,0.187,-0.424,71,0.535
60,5,0.05,126,0.187,-0.333,70,0.514
60,5,0.1,126,0.187,-0.333,64,0.547
25,10,0.5,63,0.187,-0.426,64,0.562
75,7,0.2,21,0.186,-0.261,41,0.585
20,5,0.3,63,0.186,-0.4,78,0.5
60,3,0.1,126,0.186,-0.333,66,0.545
20,10,0.3,63,0.186,-0.418,80,0.525
60,10,0.3,126,0.186,-0.339,46,0.543
35,5,0.2,126,0.186,-0.32,71,0.521
40,14,0.45,63,0.186,-0.309,52,0.615
15,10,0.35,63,0.186,-0.318,95,0.516
40,10,0.45,63,0.186,-0.309,50,0.58
60,20,0.35,126,0.186,-0.339,44,0.568
60,10,0.25,126,0.186,-0.339,52,0.538
40,10,0.35,63,0.186,-0.292,59,0.593
10,7,0.3,63,0.186,-0.412,142,0.528
40,20,0.45,63,0.186,-0.305,52,0.596
75,3,0.1,42,0.186,-0.329,50,0.62
75,7,0.1,42,0.185,-0.329,52,0.596
60,3,0.05,126,0.185,-0.333,70,0.514
75,20,0.1,42,0.185,-0.329,52,0.596
25,14,0.3,63,0.185,-0.431,73,0.507
60,7,0.05,126,0.185,-0.333,70,0.514
75,5,0.1,42,0.185,-0.329,52,0.596
15,14,0.5,63,0.185,-0.382,80,0.537
40,14,0.1,126,0.185,-0.32,89,0.551
40,7,0.35,63,0.185,-0.292,59,0.593
60,10,0.15,42,0.185,-0.344,59,0.576
15,5,0.35,63,0.185,-0.318,96,0.531
60,10,0.05,126,0.185,-0.333,70,0.514
35,7,0.5,63,0.185,-0.296,51,0.549
15,3,0.3,63,0.185,-0.351,101,0.525
40,7,0.1,126,0.185,-0.32,89,0.551
15,5,0.2,63,0.185,-0.375,123,0.52
60,14,0.05,126,0.185,-0.333,70,0.514
75,10,0.1,42,0.185,-0.329,52,0.596
20,7,0.35,63,0.185,-0.403,78,0.526
75,14,0.1,42,0.185,-0.329,52,0.596
25,3,0.4,63,0.184,-0.406,70,0.529
60,14,0.5,126,0.184,-0.323,36,0.639
50,20,0.4,21,0.184,-0.307,44,0.545
40,5,0.3,63,0.184,-0.292,63,0.556
30,7,0.45,63,0.184,-0.296,60,0.533
50,10,0.4,21,0.184,-0.307,50,0.54
60,20,0.25,126,0.184,-0.339,52,0.519
25,14,0.4,63,0.184,-0.434,69,0.536
40,7,0.5,63,0.184,-0.305,48,0.562
40,10,0.1,126,0.184,-0.32,89,0.562
60,20,0.15,42,0.183,-0.344,59,0.576
60,14,0.15,42,0.183,-0.35,59,0.559
25,7,0.3,63,0.183,-0.424,75,0.52
40,3,0.45,63,0.183,-0.301,57,0.509
15,7,0.35,63,0.183,-0.318,98,0.52
40,7,0.3,63,0.183,-0.292,67,0.567
60,14,0.3,126,0.183,-0.339,46,0.543
35,14,0.2,126,0.182,-0.32,67,0.507
25,10,0.45,63,0.182,-0.434,67,0.552
60,5,0.2,42,0.182,-0.35,53,0.547
10,20,0.3,63,0.182,-0.412,139,0.511
40,7,0.45,63,0.182,-0.301,50,0.56
15,10,0.4,63,0.182,-0.336,91,0.516
35,5,0.15,126,0.182,-0.32,71,0.521
60,20,0.3,126,0.182,-0.339,46,0.522
25,20,0.3,63,0.182,-0.436,73,0.507
25,7,0.5,63,0.182,-0.426,64,0.562
25,5,0.4,63,0.182,-0.424,69,0.551
15,5,0.3,63,0.182,-0.372,103,0.524
20,7,0.3,63,0.182,-0.4,80,0.5
60,14,0.45,42,0.182,-0.323,36,0.667
15,14,0.45,63,0.181,-0.338,86,0.5
60,10,0.1,42,0.181,-0.344,63,0.556
50,5,0.45,126,0.181,-0.31,46,0.5
60,3,0.2,126,0.181,-0.339,58,0.517
15,20,0.35,126,0.181,-0.406,93,0.559
40,20,0.05,126,0.181,-0.32,93,0.581
15,14,0.4,63,0.181,-0.328,94,0.521
75,3,0.15,42,0.181,-0.329,50,0.6
15,20,0.25,63,0.181,-0.408,110,0.527
15,7,0.3,63,0.181,-0.377,101,0.525
60,7,0.1,42,0.181,-0.344,65,0.554
35,3,0.3,126,0.181,-0.32,63,0.524
60,3,0.15,126,0.181,-0.339,62,0.516
40,5,0.25,63,0.181,-0.292,75,0.547
30,3,0.2,63,0.181,-0.395,82,0.524
50,7,0.5,126,0.18,-0.31,44,0.477
60,20,0.5,126,0.18,-0.323,34,0.676
10,3,0.3,63,0.18,-0.412,137,0.518
25,7,0.15,63,0.18,-0.415,98,0.51
20,14,0.3,63,0.18,-0.421,80,0.525
20,20,0.35,63,0.18,-0.403,80,0.525
25,20,0.35,63,0.18,-0.431,71,0.521
35,10,0.2,126,0.18,-0.32,69,0.507
15,10,0.25,63,0.179,-0.395,107,0.523
15,10,0.45,63,0.179,-0.338,86,0.512
25,10,0.4,63,0.179,-0.431,67,0.537
15,20,0.5,63,0.179,-0.388,83,0.53
15,20,0.15,63,0.179,-0.407,128,0.508
40,5,0.5,63,0.179,-0.301,52,0.558
40,7,0.4,63,0.179,-0.292,57,0.579
75,5,0.5,42,0.179,-0.383,32,0.656
15,7,0.15,63,0.179,-0.407,129,0.535
60,7,0.15,42,0.179,-0.344,57,0.544
60,5,0.15,42,0.179,-0.344,57,0.544
75,7,0.5,42,0.179,-0.383,32,0.656
35,14,0.25,126,0.179,-0.32,65,0.508
20,10,0.35,63,0.179,-0.403,78,0.526
10,5,0.3,63,0.179,-0.412,138,0.522
60,5,0.05,42,0.179,-0.344,69,0.536
15,10,0.5,63,0.179,-0.388,82,0.537
20,5,0.35,63,0.178,-0.403,78,0.513
35,3,0.15,126,0.178,-0.32,73,0.521
75,7,0.5,126,0.178,-0.306,32,0.625
5,10,0.4,21,0.178,-0.359,195,0.523
30,5,0.2,63,0.178,-0.412,82,0.512
30,7,0.2,63,0.178,-0.412,84,0.512
35,7,0.2,126,0.178,-0.32,69,0.507
35,10,0.4,126,0.178,-0.32,56,0.554
15,7,0.5,63,0.178,-0.381,82,0.537
35,20,0.2,126,0.177,-0.32,67,0.507
75,3,0.5,126,0.177,-0.306,28,0.571
25,5,0.3,63,0.177,-0.424,77,0.519
60,20,0.45,42,0.177,-0.323,34,0.676
60,7,0.05,42,0.177,-0.344,69,0.536
35,3,0.25,126,0.177,-0.32,71,0.521
40,10,0.5,63,0.177,-0.305,46,0.587
25,14,0.35,63,0.177,-0.431,71,0.521
60,7,0.2,42,0.177,-0.35,57,0.526
15,5,0.15,63,0.177,-0.411,129,0.519
20,3,0.25,63,0.177,-0.404,82,0.5
60,14,0.05,42,0.177,-0.344,69,0.536
60,20,0.05,42,0.177,-0.344,67,0.522
60,3,0.45,42,0.177,-0.323,34,0.618
60,3,0.05,42,0.177,-0.344,69,0.536
75,5,0.5,126,0.177,-0.306,32,0.625
40,3,0.5,63,0.177,-0.305,47,0.511
60,10,0.05,42,0.177,-0.344,69,0.536
40,5,0.4,63,0.177,-0.301,57,0.526
60,10,0.45,42,0.177,-0.323,36,0.639
25,10,0.35,63,0.176,-0.431,71,0.521
60,5,0.1,42,0.176,-0.344,63,0.556
