Date,Open,High,Low,Close,Volume
2022-06-06,98.39,98.39,97.8,97.835,713.0
2022-06-07,98.29,98.38,97.97,97.97,371.0
2022-06-08,98.01,98.16,98.01,98.16,241.0
2022-06-09,98.12,98.12,96.76,96.76,99.0
2022-06-10,96.2,96.38,96.2,96.38,2.0
2022-06-13,96.02,96.04,95.615,95.615,93.0
2022-06-14,95.72,95.72,95.72,95.72,0.0
2022-06-15,96.69,96.86,96.54,96.54,401.0
2022-06-16,95.01,95.29,94.67,95.29,2167.0
2022-06-17,96.225,96.225,96.225,96.225,0.0
2022-06-20,95.945,95.945,95.945,95.945,0.0
2022-06-21,95.79,95.79,95.79,95.79,0.0
2022-06-22,96.25,96.93,96.25,96.915,249.0
2022-06-23,97.8,97.8,97.74,97.74,7.0
2022-06-24,97.71,97.71,97.71,97.71,0.0
2022-06-27,97.58,97.58,97.58,97.58,0.0
2022-06-28,97.13,97.14,97.03,97.14,56.0
2022-06-29,97.42,98.19,97.16,98.13,2881.0
2022-06-30,97.95,98.64,97.95,98.58,745.0
2022-07-01,100.065,100.065,100.065,100.065,0.0
2022-07-04,98.63,98.75,98.63,98.75,21.0
2022-07-05,99.595,99.595,99.595,99.595,0.0
2022-07-06,99.035,99.035,99.035,99.035,0.0
2022-07-07,97.81,98.15,97.515,97.515,42.0
2022-07-08,97.2,97.2,97.2,97.2,0.0
2022-07-11,97.57,97.925,97.57,97.925,451.0
2022-07-12,98.59,98.59,98.59,98.59,0.0
2022-07-13,98.06,98.525,98.06,98.525,2.0
2022-07-14,98.22,98.24,98.13,98.13,94.0
2022-07-15,98.9,98.9,98.77,98.795,137.0
2022-07-18,97.975,97.975,97.975,97.975,0.0
2022-07-19,98.1,98.1,98.1,98.1,0.0
2022-07-20,98.075,98.075,98.075,98.075,0.0
2022-07-21,98.07,98.18,98.07,98.18,46.0
2022-07-22,98.28,99.23,98.28,99.23,2.0
2022-07-25,99.035,99.035,99.035,99.035,0.0
2022-07-26,99.28,99.43,98.93,98.93,232.0
2022-07-27,98.66,98.66,98.66,98.66,0.0
2022-07-28,99.425,99.425,99.425,99.425,0.0
2022-07-29,99.24,99.715,98.95,99.715,3.0
2022-08-01,99.93,100.13,99.73,100.13,2.0
2022-08-02,99.675,99.675,99.675,99.675,0.0
2022-08-03,99.445,99.445,99.445,99.445,0.0
2022-08-04,100.69,100.69,100.69,100.69,0.0
2022-08-05,100.43,100.43,99.805,99.805,40.0
2022-08-08,100.01,100.085,99.9,100.085,3.0
2022-08-09,100.03,100.13,100.03,100.13,41.0
2022-08-10,100.17,100.265,100.17,100.265,5.0
2022-08-11,99.815,99.815,99.815,99.815,0.0
2022-08-12,99.62,99.62,99.575,99.575,1.0
2022-08-15,99.43,100.09,99.43,100.02,132.0
2022-08-16,99.0,99.01,98.99,98.99,60.0
2022-08-17,98.69,98.69,98.485,98.485,2.0
2022-08-18,98.41,98.455,98.41,98.455,350.0
2022-08-19,98.215,98.215,98.215,98.215,0.0
2022-08-22,97.055,97.055,97.055,97.055,0.0
2022-08-23,96.6,96.6,96.6,96.6,0.0
2022-08-24,96.595,96.595,96.595,96.595,0.0
2022-08-25,96.74,96.74,96.74,96.74,0.0
2022-08-26,96.905,96.905,96.905,96.905,0.0
2022-08-30,97.19,97.19,97.19,97.19,0.0
2022-08-31,97.565,97.565,97.565,97.565,0.0
2022-09-01,96.905,96.905,96.905,96.905,0.0
2022-09-02,97.815,97.815,97.815,97.815,0.0
2022-09-05,97.51,97.51,96.99,96.995,386.0
2022-09-06,96.61,96.65,96.56,96.645,268.0
2022-09-07,97.855,97.855,97.855,97.855,0.0
2022-09-08,97.15,97.15,97.045,97.045,176.0
2022-09-09,97.1,97.1,96.865,96.865,67.0
2022-09-12,97.34,97.34,97.135,97.135,436.0
2022-09-13,97.32,97.32,96.9,96.97,475.0
2022-09-14,96.3,96.705,96.3,96.705,204.0
2022-09-15,97.06,97.06,97.06,97.06,100.0
2022-09-16,97.45,97.715,97.45,97.715,9.0
2022-09-20,97.37,97.37,96.395,96.395,182.0
2022-09-21,96.65,96.65,96.36,96.36,135.0
2022-09-22,96.28,96.28,95.915,95.915,21.0
2022-09-23,97.35,97.35,97.35,97.35,0.0
2022-09-26,97.11,97.11,97.035,97.035,22.0
2022-09-27,96.95,96.95,96.07,96.07,100.0
2022-09-28,96.18,97.165,96.18,97.165,198.0
2022-09-29,95.625,95.625,95.625,95.625,0.0
2022-09-30,94.93,95.465,94.93,95.465,30.0
2022-10-03,94.74,95.98,94.74,95.98,258.0
2022-10-04,96.02,96.25,96.02,96.25,8.0
2022-10-05,95.655,95.655,95.655,95.655,0.0
2022-10-06,95.37,95.625,95.37,95.625,3.0
2022-10-07,94.92,94.92,94.92,94.92,0.0
2022-10-10,94.61,94.61,94.25,94.25,465.0
2022-10-11,93.925,93.925,93.925,93.925,0.0
2022-10-12,94.49,94.49,93.0,93.555,2873.0
2022-10-13,92.54,92.54,92.54,92.54,0.0
2022-10-14,92.625,92.625,92.625,92.625,0.0
2022-10-17,92.67,92.67,92.155,92.155,378.0
2022-10-18,93.28,93.28,93.28,93.28,0.0
2022-10-19,92.78,92.78,92.78,92.78,0.0
2022-10-20,92.64,92.64,92.64,92.64,0.0
2022-10-21,92.98,92.98,92.98,92.98,0.0
2022-10-24,93.0,93.765,93.0,93.765,134.0
2022-10-25,94.34,94.34,93.86,94.2,960.0
2022-10-26,94.0,94.44,94.0,94.44,2431.0
2022-10-27,93.87,94.995,93.87,94.995,1310.0
2022-10-28,93.835,93.835,93.835,93.835,0.0
2022-10-31,93.42,93.42,93.42,93.42,0.0
2022-11-01,93.74,93.74,93.74,93.74,0.0
2022-11-02,93.665,93.665,93.665,93.665,0.0
2022-11-03,94.3,94.3,94.3,94.3,0.0
2022-11-04,94.38,94.585,94.38,94.585,456.0
2022-11-07,93.89,93.89,93.89,93.89,0.0
2022-11-08,93.59,94.18,93.59,94.18,4.0
2022-11-09,95.745,95.745,95.745,95.745,0.0
2022-11-10,96.035,96.035,96.035,96.035,0.0
2022-11-11,95.465,95.465,95.465,95.465,0.0
2022-11-14,96.015,96.015,96.015,96.015,0.0
2022-11-15,95.68,95.68,95.68,95.68,0.0
2022-11-16,96.6,96.6,96.595,96.6,126.0
2022-11-17,96.39,96.68,96.25,96.68,6110.0
2022-11-18,95.85,96.015,95.85,96.015,100.0
2022-11-21,96.12,96.12,96.12,96.12,0.0
2022-11-22,95.805,95.805,95.805,95.805,0.0
2022-11-23,96.05,96.05,95.67,95.67,515.0
2022-11-24,96.45,96.45,96.165,96.165,200.0
2022-11-25,95.495,95.495,95.495,95.495,0.0
2022-11-28,95.65,95.65,95.65,95.65,0.0
2022-11-29,96.26,96.26,96.26,96.26,0.0
2022-11-30,96.115,96.115,96.115,96.115,0.0
2022-12-01,96.29,96.29,96.14,96.14,4.0
2022-12-02,96.46,96.62,95.95,95.95,843.0
2022-12-05,96.62,96.62,96.62,96.62,0.0
2022-12-06,96.93,96.93,96.755,96.755,118.0
2022-12-07,97.155,97.155,97.155,97.155,0.0
2022-12-08,97.37,97.37,97.025,97.025,1.0
2022-12-09,95.69,95.69,95.69,95.69,0.0
2022-12-12,95.835,95.835,95.835,95.835,0.0
2022-12-13,96.35,96.35,96.02,96.175,216.0
2022-12-14,95.99,95.99,95.56,95.56,9.0
2022-12-15,95.59,95.78,95.59,95.78,7.0
2022-12-16,95.0,95.28,95.0,95.2,156.0
2022-12-19,94.89,94.89,94.89,94.89,0.0
2022-12-20,94.64,94.74,94.605,94.605,61.0
2022-12-21,94.905,94.905,94.905,94.905,0.0
2022-12-22,94.9,94.97,94.885,94.885,118.0
2022-12-23,94.545,94.545,94.545,94.545,0.0
2022-12-28,94.11,94.11,94.11,94.11,0.0
2022-12-29,94.595,94.595,94.595,94.595,0.0
2022-12-30,94.445,94.445,94.445,94.445,0.0
2023-01-03,94.72,94.72,94.72,94.72,0.0
2023-01-04,95.31,95.57,95.31,95.57,289.0
2023-01-05,95.66,95.66,95.66,95.66,0.0
2023-01-06,95.7,95.76,95.6,95.76,1124.0
2023-01-09,95.84,95.915,95.84,95.915,93.0
2023-01-10,95.595,95.595,95.595,95.595,0.0
2023-01-11,96.84,96.84,96.84,96.84,0.0
2023-01-12,96.73,97.055,96.73,97.055,2.0
2023-01-13,96.755,96.755,96.755,96.755,0.0
2023-01-16,96.69,96.69,96.69,96.69,0.0
2023-01-17,96.46,96.67,96.29,96.67,12.0
2023-01-18,96.4,96.86,96.4,96.86,100.0
2023-01-19,97.06,97.06,96.415,96.415,280.0
2023-01-20,95.665,95.665,95.665,95.665,0.0
2023-01-23,95.7,95.7,95.7,95.7,0.0
2023-01-24,95.75,96.625,95.75,96.625,200.0
2023-01-25,97.2,97.2,96.45,96.45,1.0
2023-01-26,95.69,95.69,95.69,95.69,0.0
