peak_date,peak_val,trough_date,trough_val,drawdown_abs,drawdown_pct
2021-04-16 00:00:00-04:00,14041.91015625,2021-04-20 00:00:00-04:00,13809.2998046875,232.6103515625,0.016565435113467523
2021-04-21 00:00:00-04:00,13935.150390625,2021-04-22 00:00:00-04:00,13762.3603515625,172.7900390625,0.012399581936248502
2021-04-26 00:00:00-04:00,14026.16015625,2021-04-28 00:00:00-04:00,13901.6201171875,124.5400390625,0.008879125696208842
2021-04-29 00:00:00-04:00,13970.2001953125,2021-05-05 00:00:00-04:00,13503.3701171875,466.830078125,0.03341613374170816
2021-05-07 00:00:00-04:00,13719.6298828125,2021-05-12 00:00:00-04:00,13001.6298828125,718.0,0.05233377329657316
2021-05-14 00:00:00-04:00,13393.1201171875,2021-05-18 00:00:00-04:00,13217.6796875,175.4404296875,0.013099294873220459
2021-05-20 00:00:00-04:00,13494.08984375,2021-05-21 00:00:00-04:00,13411.740234375,82.349609375,0.006102642736823152
2021-05-26 00:00:00-04:00,13702.740234375,2021-05-27 00:00:00-04:00,13657.849609375,44.890625,0.003276032693620388
2021-05-28 00:00:00-04:00,13686.509765625,2021-06-01 00:00:00-04:00,13654.58984375,31.919921875,0.0023322178131323142
2021-06-02 00:00:00-04:00,13675.7900390625,2021-06-03 00:00:00-04:00,13529.6796875,146.1103515625,0.010683869169178626
2021-06-14 00:00:00-04:00,14128.2001953125,2021-06-16 00:00:00-04:00,13983.009765625,145.1904296875,0.010276640172162323
2021-06-17 00:00:00-04:00,14163.8095703125,2021-06-18 00:00:00-04:00,14049.580078125,114.2294921875,0.008064884776968921
2021-06-24 00:00:00-04:00,14365.9599609375,2021-06-25 00:00:00-04:00,14345.1796875,20.7802734375,0.0014464938990505101
2021-06-29 00:00:00-04:00,14572.75,2021-06-30 00:00:00-04:00,14554.7998046875,17.9501953125,0.0012317644447684892
2021-07-07 00:00:00-04:00,14810.5400390625,2021-07-08 00:00:00-04:00,14722.1396484375,88.400390625,0.005968748633867891
2021-07-12 00:00:00-04:00,14877.8896484375,2021-07-13 00:00:00-04:00,14874.5400390625,3.349609375,0.00022514008734779003
2021-07-14 00:00:00-04:00,14900.4404296875,2021-07-19 00:00:00-04:00,14549.08984375,351.3505859375,0.023579879238835942
2021-07-26 00:00:00-04:00,15125.9501953125,2021-07-27 00:00:00-04:00,14956.9697265625,168.98046875,0.011171560567637377
2021-07-29 00:00:00-04:00,15048.3603515625,2021-07-30 00:00:00-04:00,14959.900390625,88.4599609375,0.005878378698468304
2021-08-05 00:00:00-04:00,15181.6396484375,2021-08-06 00:00:00-04:00,15109.3603515625,72.279296875,0.00476096775768479
